S:\NEDO\BentenPaper\Particle 1.33 .05_2024-11-21_17-24-29_profileV.txt
Energy= 11.504 keV (q < .3), 11.504 keV (q > .3)
Simulated by SphereSimulator
1000
 .01	 98961.33	0
 .02	 98950.73	0
 .03	 98933.04	0
 .04	 98908.33	0
 .05	 98876.5	0
 .06	 98837.62	0
 .07	 98791.73	0
 .08	 98738.8	0
 .09	 98678.81	0
 .1	 98611.83	0
 .11	 98537.84	0
 .12	 98456.84	0
 .13	 98368.88	0
 .14	 98273.94	0
 .15	 98172.07	0
 .16	 98063.25	0
 .17	 97947.56	0
 .18	 97824.96	0
 .19	 97695.52	0
 .2	 97559.23	0
 .21	 97416.13	0
 .22	 97266.25	0
 .23	 97109.6	0
 .24	 96946.22	0
 .25	 96776.16	0
 .26	 96599.41	0
 .27	 96416.05	0
 .28	 96226.05	0
 .29	 96029.5	0
 .3	 95826.42	0
 .31	 95616.83	0
 .32	 95400.78	0
 .33	 95178.35	0
 .34	 94949.52	0
 .35	 94714.34	0
 .36	 94472.9	0
 .37	 94225.16	0
 .38	 93971.27	0
 .39	 93711.2	0
 .4	 93445.02	0
 .41	 93172.77	0
 .42	 92894.53	0
 .43	 92610.29	0
 .44	 92320.16	0
 .45	 92024.18	0
 .46	 91722.38	0
 .47	 91414.83	0
 .48	 91101.57	0
 .49	 90782.7	0
 .5	 90458.22	0
 .51	 90128.2	0
 .52	 89792.72	0
 .53	 89451.85	0
 .54	 89105.63	0
 .55	 88754.12	0
 .56	 88397.35	0
 .57	 88035.48	0
 .58	 87668.48	0
 .59	 87296.43	0
 .6	 86919.44	0
 .61	 86537.55	0
 .62	 86150.81	0
 .63	 85759.3	0
 .64	 85363.12	0
 .65	 84962.29	0
 .66	 84556.91	0
 .67	 84147.02	0
 .68	 83732.73	0
 .69	 83314.09	0
 .7	 82891.18	0
 .71	 82464.06	0
 .72	 82032.83	0
 .73	 81597.52	0
 .74	 81158.23	0
 .75	 80715.05	0
 .76	 80268.04	0
 .77	 79817.25	0
 .78	 79362.82	0
 .79	 78904.76	0
 .8	 78443.2	0
 .81	 77978.16	0
 .82	 77509.77	0
 .83	 77038.08	0
 .84	 76563.19	0
 .85	 76085.16	0
 .86	 75604.07	0
 .87	 75120.02	0
 .88	 74633.05	0
 .89	 74143.31	0
 .9	 73650.78	0
 .91	 73155.63	0
 .92	 72657.91	0
 .93	 72157.67	0
 .94	 71655.02	0
 .95	 71150.07	0
 .96	 70642.83	0
 .97	 70133.44	0
 .98	 69621.96	0
 .99	 69108.47	0
 1	 68593.05	0
 1.01	 68075.79	0
 1.02	 67556.77	0
 1.03	 67036.07	0
 1.04	 66513.73	0
 1.05	 65989.89	0
 1.06	 65464.63	0
 1.07	 64938	0
 1.08	 64410.08	0
 1.09	 63880.98	0
 1.1	 63350.75	0
 1.11	 62819.48	0
 1.12	 62287.27	0
 1.13	 61754.16	0
 1.14	 61220.25	0
 1.15	 60685.64	0
 1.16	 60150.39	0
 1.17	 59614.56	0
 1.18	 59078.24	0
 1.19	 58541.56	0
 1.2	 58004.52	0
 1.21	 57467.23	0
 1.22	 56929.78	0
 1.23	 56392.22	0
 1.24	 55854.65	0
 1.25	 55317.13	0
 1.26	 54779.74	0
 1.27	 54242.56	0
 1.28	 53705.66	0
 1.29	 53169.11	0
 1.3	 52633	0
 1.31	 52097.36	0
 1.32	 51562.32	0
 1.33	 51027.91	0
 1.34	 50494.23	0
 1.35	 49961.33	0
 1.36	 49429.28	0
 1.37	 48898.16	0
 1.38	 48368.03	0
 1.39	 47838.96	0
 1.4	 47311.04	0
 1.41	 46784.3	0
 1.42	 46258.82	0
 1.43	 45734.68	0
 1.44	 45211.94	0
 1.45	 44690.64	0
 1.46	 44170.86	0
 1.47	 43652.68	0
 1.48	 43136.14	0
 1.49	 42621.31	0
 1.5	 42108.25	0
 1.51	 41597.01	0
 1.52	 41087.66	0
 1.53	 40580.24	0
 1.54	 40074.84	0
 1.55	 39571.5	0
 1.56	 39070.26	0
 1.57	 38571.21	0
 1.58	 38074.38	0
 1.59	 37579.8	0
 1.6	 37087.56	0
 1.61	 36597.71	0
 1.62	 36110.3	0
 1.63	 35625.35	0
 1.64	 35142.94	0
 1.65	 34663.11	0
 1.66	 34185.89	0
 1.67	 33711.35	0
 1.68	 33239.52	0
 1.69	 32770.46	0
 1.7	 32304.2	0
 1.71	 31840.79	0
 1.72	 31380.26	0
 1.73	 30922.67	0
 1.74	 30468.04	0
 1.75	 30016.42	0
 1.76	 29567.84	0
 1.77	 29122.35	0
 1.78	 28679.98	0
 1.79	 28240.75	0
 1.8	 27804.72	0
 1.81	 27371.91	0
 1.82	 26942.36	0
 1.83	 26516.08	0
 1.84	 26093.12	0
 1.85	 25673.51	0
 1.86	 25257.28	0
 1.87	 24844.44	0
 1.88	 24435.03	0
 1.89	 24029.08	0
 1.9	 23626.6	0
 1.91	 23227.61	0
 1.92	 22832.16	0
 1.93	 22440.25	0
 1.94	 22051.91	0
 1.95	 21667.16	0
 1.96	 21286.01	0
 1.97	 20908.48	0
 1.98	 20534.59	0
 1.99	 20164.37	0
 2	 19797.82	0
 2.01	 19434.96	0
 2.02	 19075.79	0
 2.03	 18720.34	0
 2.04	 18368.61	0
 2.05	 18020.62	0
 2.06	 17676.37	0
 2.07	 17335.88	0
 2.08	 16999.15	0
 2.09	 16666.19	0
 2.1	 16336.99	0
 2.11	 16011.59	0
 2.12	 15689.97	0
 2.13	 15372.14	0
 2.14	 15058.1	0
 2.15	 14747.86	0
 2.16	 14441.41	0
 2.17	 14138.75	0
 2.18	 13839.89	0
 2.19	 13544.83	0
 2.2	 13253.55	0
 2.21	 12966.07	0
 2.22	 12682.36	0
 2.23	 12402.44	0
 2.24	 12126.29	0
 2.25	 11853.91	0
 2.26	 11585.29	0
 2.27	 11320.43	0
 2.28	 11059.31	0
 2.29	 10801.92	0
 2.3	 10548.27	0
 2.31	 10298.33	0
 2.32	 10052.09	0
 2.33	 9809.541	0
 2.34	 9570.67	0
 2.35	 9335.474	0
 2.36	 9103.926	0
 2.37	 8876.014	0
 2.38	 8651.73	0
 2.39	 8431.054	0
 2.4	 8213.962	0
 2.41	 8000.443	0
 2.42	 7790.48	0
 2.43	 7584.055	0
 2.44	 7381.144	0
 2.45	 7181.733	0
 2.46	 6985.799	0
 2.47	 6793.322	0
 2.48	 6604.282	0
 2.49	 6418.658	0
 2.5	 6236.423	0
 2.51	 6057.557	0
 2.52	 5882.038	0
 2.53	 5709.839	0
 2.54	 5540.941	0
 2.55	 5375.315	0
 2.56	 5212.937	0
 2.57	 5053.782	0
 2.58	 4897.823	0
 2.59	 4745.031	0
 2.6	 4595.386	0
 2.61	 4448.858	0
 2.62	 4305.421	0
 2.63	 4165.043	0
 2.64	 4027.697	0
 2.65	 3893.357	0
 2.66	 3761.99	0
 2.67	 3633.57	0
 2.68	 3508.067	0
 2.69	 3385.451	0
 2.7	 3265.691	0
 2.71	 3148.758	0
 2.72	 3034.621	0
 2.73	 2923.247	0
 2.74	 2814.607	0
 2.75	 2708.67	0
 2.76	 2605.404	0
 2.77	 2504.776	0
 2.78	 2406.756	0
 2.79	 2311.31	0
 2.8	 2218.407	0
 2.81	 2128.015	0
 2.82	 2040.1	0
 2.83	 1954.63	0
 2.84	 1871.57	0
 2.85	 1790.892	0
 2.86	 1712.56	0
 2.87	 1636.541	0
 2.88	 1562.801	0
 2.89	 1491.309	0
 2.9	 1422.03	0
 2.91	 1354.931	0
 2.92	 1289.977	0
 2.93	 1227.138	0
 2.94	 1166.378	0
 2.95	 1107.665	0
 2.96	 1050.964	0
 2.97	 996.2429	0
 2.98	 943.4678	0
 2.99	 892.6053	0
 3	 843.6223	0
 3.01	 796.4855	0
 3.02	 751.1616	0
 3.03	 707.6176	0
 3.04	 665.8204	0
 3.05	 625.7372	0
 3.06	 587.335	0
 3.07	 550.581	0
 3.08	 515.4423	0
 3.09	 481.8874	0
 3.1	 449.8835	0
 3.11	 419.3981	0
 3.12	 390.3994	0
 3.13	 362.8553	0
 3.14	 336.7343	0
 3.15	 312.0046	0
 3.16	 288.635	0
 3.17	 266.5942	0
 3.18	 245.8512	0
 3.19	 226.3752	0
 3.2	 208.1357	0
 3.21	 191.1023	0
 3.22	 175.2449	0
 3.23	 160.5335	0
 3.24	 146.9383	0
 3.25	 134.4301	0
 3.26	 122.9795	0
 3.27	 112.5577	0
 3.28	 103.136	0
 3.29	 94.68587	0
 3.3	 87.17925	0
 3.31	 80.58827	0
 3.32	 74.88531	0
 3.33	 70.04293	0
 3.34	 66.0344	0
 3.35	 62.83276	0
 3.36	 60.41167	0
 3.37	 58.745	0
 3.38	 57.80684	0
 3.39	 57.57175	0
 3.4	 58.0145	0
 3.41	 59.11023	0
 3.42	 60.83436	0
 3.43	 63.16265	0
 3.44	 66.07118	0
 3.45	 69.53637	0
 3.46	 73.53499	0
 3.47	 78.04411	0
 3.48	 83.04115	0
 3.49	 88.5039	0
 3.5	 94.41043	0
 3.51	 100.7392	0
 3.52	 107.469	0
 3.53	 114.579	0
 3.54	 122.0487	0
 3.55	 129.8578	0
 3.56	 137.9868	0
 3.57	 146.4162	0
 3.58	 155.1266	0
 3.59	 164.0993	0
 3.6	 173.3161	0
 3.61	 182.7589	0
 3.62	 192.4102	0
 3.63	 202.2523	0
 3.64	 212.2686	0
 3.65	 222.4423	0
 3.66	 232.7572	0
 3.67	 243.1975	0
 3.68	 253.7476	0
 3.69	 264.3922	0
 3.7	 275.1168	0
 3.71	 285.9066	0
 3.72	 296.7477	0
 3.73	 307.6261	0
 3.74	 318.5287	0
 3.75	 329.4421	0
 3.76	 340.3541	0
 3.77	 351.2518	0
 3.78	 362.1233	0
 3.79	 372.9572	0
 3.8	 383.742	0
 3.81	 394.4666	0
 3.82	 405.1207	0
 3.83	 415.6935	0
 3.84	 426.1751	0
 3.85	 436.5563	0
 3.86	 446.8272	0
 3.87	 456.9792	0
 3.88	 467.0033	0
 3.89	 476.8915	0
 3.9	 486.6356	0
 3.91	 496.2278	0
 3.92	 505.6608	0
 3.93	 514.9275	0
 3.94	 524.0209	0
 3.95	 532.9348	0
 3.96	 541.663	0
 3.97	 550.1992	0
 3.98	 558.5385	0
 3.99	 566.6749	0
 4	 574.6036	0
 4.01	 582.3203	0
 4.02	 589.8198	0
 4.03	 597.0986	0
 4.04	 604.1517	0
 4.05	 610.9769	0
 4.06	 617.5699	0
 4.07	 623.9279	0
 4.08	 630.0475	0
 4.09	 635.927	0
 4.1	 641.563	0
 4.11	 646.9542	0
 4.12	 652.0981	0
 4.13	 656.9937	0
 4.14	 661.6388	0
 4.15	 666.0329	0
 4.16	 670.1745	0
 4.17	 674.0631	0
 4.18	 677.698	0
 4.19	 681.0792	0
 4.2	 684.2061	0
 4.21	 687.0792	0
 4.22	 689.6983	0
 4.23	 692.0642	0
 4.24	 694.1774	0
 4.25	 696.0388	0
 4.26	 697.6494	0
 4.27	 699.0103	0
 4.28	 700.1229	0
 4.29	 700.9883	0
 4.3	 701.6089	0
 4.31	 701.9862	0
 4.32	 702.1222	0
 4.33	 702.0187	0
 4.34	 701.6783	0
 4.35	 701.1033	0
 4.36	 700.2965	0
 4.37	 699.2603	0
 4.38	 697.9972	0
 4.39	 696.5106	0
 4.4	 694.803	0
 4.41	 692.8782	0
 4.42	 690.739	0
 4.43	 688.389	0
 4.44	 685.8314	0
 4.45	 683.0698	0
 4.46	 680.108	0
 4.47	 676.9493	0
 4.48	 673.5978	0
 4.49	 670.0576	0
 4.5	 666.3323	0
 4.51	 662.4259	0
 4.52	 658.3428	0
 4.53	 654.0867	0
 4.54	 649.6622	0
 4.55	 645.0732	0
 4.56	 640.3246	0
 4.57	 635.4197	0
 4.58	 630.3641	0
 4.59	 625.1613	0
 4.6	 619.8162	0
 4.61	 614.3333	0
 4.62	 608.7171	0
 4.63	 602.9719	0
 4.64	 597.1028	0
 4.65	 591.1138	0
 4.66	 585.0101	0
 4.67	 578.7954	0
 4.68	 572.4752	0
 4.69	 566.0539	0
 4.7	 559.5359	0
 4.71	 552.9262	0
 4.72	 546.2287	0
 4.73	 539.4491	0
 4.74	 532.5908	0
 4.75	 525.6594	0
 4.76	 518.6586	0
 4.77	 511.5939	0
 4.78	 504.4688	0
 4.79	 497.2888	0
 4.8	 490.0575	0
 4.81	 482.7799	0
 4.82	 475.4601	0
 4.83	 468.1028	0
 4.84	 460.7118	0
 4.85	 453.2923	0
 4.86	 445.8475	0
 4.87	 438.3824	0
 4.88	 430.9006	0
 4.89	 423.407	0
 4.9	 415.9047	0
 4.91	 408.3985	0
 4.92	 400.8919	0
 4.93	 393.3889	0
 4.94	 385.8938	0
 4.95	 378.4096	0
 4.96	 370.9409	0
 4.97	 363.4906	0
 4.98	 356.063	0
 4.99	 348.6609	0
 5	 341.2887	0
 5.01	 333.9489	0
 5.02	 326.6456	0
 5.03	 319.3814	0
 5.04	 312.1602	0
 5.05	 304.9846	0
 5.06	 297.858	0
 5.07	 290.7829	0
 5.08	 283.7631	0
 5.09	 276.8005	0
 5.1	 269.8986	0
 5.11	 263.0596	0
 5.12	 256.2864	0
 5.13	 249.5813	0
 5.14	 242.9473	0
 5.15	 236.386	0
 5.16	 229.9004	0
 5.17	 223.4922	0
 5.18	 217.1638	0
 5.19	 210.9175	0
 5.2	 204.7548	0
 5.21	 198.6782	0
 5.22	 192.6889	0
 5.23	 186.7893	0
 5.24	 180.9805	0
 5.25	 175.2645	0
 5.26	 169.6425	0
 5.27	 164.1163	0
 5.28	 158.6868	0
 5.29	 153.3559	0
 5.3	 148.1241	0
 5.31	 142.9932	0
 5.32	 137.9636	0
 5.33	 133.0368	0
 5.34	 128.2135	0
 5.35	 123.4946	0
 5.36	 118.8805	0
 5.37	 114.3724	0
 5.38	 109.9705	0
 5.39	 105.6756	0
 5.4	 101.4879	0
 5.41	 97.40807	0
 5.42	 93.43604	0
 5.43	 89.57226	0
 5.44	 85.81712	0
 5.45	 82.17034	0
 5.46	 78.63229	0
 5.47	 75.20261	0
 5.48	 71.88152	0
 5.49	 68.66856	0
 5.5	 65.56382	0
 5.51	 62.56668	0
 5.52	 59.67711	0
 5.53	 56.89443	0
 5.54	 54.21842	0
 5.55	 51.64833	0
 5.56	 49.18377	0
 5.57	 46.82393	0
 5.58	 44.56828	0
 5.59	 42.41593	0
 5.6	 40.36623	0
 5.61	 38.41816	0
 5.62	 36.57102	0
 5.63	 34.82367	0
 5.64	 33.17529	0
 5.65	 31.62469	0
 5.66	 30.17091	0
 5.67	 28.81273	0
 5.68	 27.54902	0
 5.69	 26.37864	0
 5.7	 25.30023	0
 5.71	 24.3126	0
 5.72	 23.41435	0
 5.73	 22.6042	0
 5.74	 21.88068	0
 5.75	 21.24244	0
 5.76	 20.68797	0
 5.77	 20.21584	0
 5.78	 19.82449	0
 5.79	 19.51242	0
 5.8	 19.27803	0
 5.81	 19.11977	0
 5.82	 19.03601	0
 5.83	 19.02512	0
 5.84	 19.08545	0
 5.85	 19.21531	0
 5.86	 19.41304	0
 5.87	 19.67691	0
 5.88	 20.00522	0
 5.89	 20.39621	0
 5.9	 20.84817	0
 5.91	 21.35933	0
 5.92	 21.92789	0
 5.93	 22.55211	0
 5.94	 23.23018	0
 5.95	 23.96035	0
 5.96	 24.74077	0
 5.97	 25.56971	0
 5.98	 26.44529	0
 5.99	 27.3658	0
 6	 28.32933	0
 6.01	 29.33419	0
 6.02	 30.37848	0
 6.03	 31.46051	0
 6.04	 32.57837	0
 6.05	 33.73039	0
 6.06	 34.91468	0
 6.07	 36.12958	0
 6.08	 37.37321	0
 6.09	 38.64393	0
 6.1	 39.9399	0
 6.11	 41.25948	0
 6.12	 42.60083	0
 6.13	 43.9624	0
 6.14	 45.34231	0
 6.15	 46.73909	0
 6.16	 48.15096	0
 6.17	 49.57622	0
 6.18	 51.01337	0
 6.19	 52.4607	0
 6.2	 53.91672	0
 6.21	 55.37973	0
 6.22	 56.84835	0
 6.23	 58.32087	0
 6.24	 59.79597	0
 6.25	 61.27199	0
 6.26	 62.74763	0
 6.27	 64.22131	0
 6.28	 65.69176	0
 6.29	 67.15748	0
 6.3	 68.6172	0
 6.31	 70.06946	0
 6.32	 71.51315	0
 6.33	 72.94677	0
 6.34	 74.36926	0
 6.35	 75.77925	0
 6.36	 77.17566	0
 6.37	 78.55722	0
 6.38	 79.9229	0
 6.39	 81.27148	0
 6.4	 82.60197	0
 6.41	 83.91331	0
 6.42	 85.2044	0
 6.43	 86.47436	0
 6.44	 87.72215	0
 6.45	 88.94691	0
 6.46	 90.14768	0
 6.47	 91.32369	0
 6.48	 92.47398	0
 6.49	 93.59789	0
 6.5	 94.69452	0
 6.51	 95.76327	0
 6.52	 96.80328	0
 6.53	 97.81403	0
 6.54	 98.79476	0
 6.55	 99.74493	0
 6.56	 100.6639	0
 6.57	 101.5512	0
 6.58	 102.4063	0
 6.59	 103.2287	0
 6.6	 104.0178	0
 6.61	 104.7735	0
 6.62	 105.4951	0
 6.63	 106.1824	0
 6.64	 106.8351	0
 6.65	 107.4528	0
 6.66	 108.0353	0
 6.67	 108.5823	0
 6.68	 109.0937	0
 6.69	 109.5692	0
 6.7	 110.0087	0
 6.71	 110.4121	0
 6.72	 110.7793	0
 6.73	 111.1102	0
 6.74	 111.4048	0
 6.75	 111.6631	0
 6.76	 111.885	0
 6.77	 112.0708	0
 6.78	 112.2203	0
 6.79	 112.3338	0
 6.8	 112.4113	0
 6.81	 112.453	0
 6.82	 112.4591	0
 6.83	 112.4297	0
 6.84	 112.3651	0
 6.85	 112.2655	0
 6.86	 112.1312	0
 6.87	 111.9625	0
 6.88	 111.7597	0
 6.89	 111.5232	0
 6.9	 111.2532	0
 6.91	 110.9501	0
 6.92	 110.6144	0
 6.93	 110.2465	0
 6.94	 109.8468	0
 6.95	 109.4156	0
 6.96	 108.9537	0
 6.97	 108.4613	0
 6.98	 107.939	0
 6.99	 107.3873	0
 7	 106.8068	0
 7.01	 106.1979	0
 7.02	 105.5613	0
 7.03	 104.8975	0
 7.04	 104.2072	0
 7.05	 103.4908	0
 7.06	 102.7491	0
 7.07	 101.9825	0
 7.08	 101.1919	0
 7.09	 100.3778	0
 7.1	 99.54096	0
 7.11	 98.68186	0
 7.12	 97.80134	0
 7.13	 96.89995	0
 7.14	 95.97842	0
 7.15	 95.03752	0
 7.16	 94.07785	0
 7.17	 93.1002	0
 7.18	 92.10518	0
 7.19	 91.09361	0
 7.2	 90.0661	0
 7.21	 89.02348	0
 7.22	 87.96638	0
 7.23	 86.89561	0
 7.24	 85.81183	0
 7.25	 84.71581	0
 7.26	 83.60825	0
 7.27	 82.48993	0
 7.28	 81.36149	0
 7.29	 80.22383	0
 7.3	 79.07745	0
 7.31	 77.92329	0
 7.32	 76.76189	0
 7.33	 75.59415	0
 7.34	 74.42062	0
 7.35	 73.24216	0
 7.36	 72.05934	0
 7.37	 70.87302	0
 7.38	 69.68375	0
 7.39	 68.49232	0
 7.4	 67.29945	0
 7.41	 66.1057	0
 7.42	 64.91187	0
 7.43	 63.71854	0
 7.44	 62.52647	0
 7.45	 61.33619	0
 7.46	 60.14846	0
 7.47	 58.96384	0
 7.48	 57.78304	0
 7.49	 56.60657	0
 7.5	 55.43516	0
 7.51	 54.26929	0
 7.52	 53.10968	0
 7.53	 51.95679	0
 7.54	 50.81129	0
 7.55	 49.67366	0
 7.56	 48.54451	0
 7.57	 47.4243	0
 7.58	 46.31368	0
 7.59	 45.21301	0
 7.6	 44.12293	0
 7.61	 43.04382	0
 7.62	 41.97623	0
 7.63	 40.92058	0
 7.64	 39.87731	0
 7.65	 38.84694	0
 7.66	 37.8298	0
 7.67	 36.82638	0
 7.68	 35.83699	0
 7.69	 34.86208	0
 7.7	 33.90199	0
 7.71	 32.9571	0
 7.72	 32.02773	0
 7.73	 31.11424	0
 7.74	 30.21688	0
 7.75	 29.33605	0
 7.76	 28.47193	0
 7.77	 27.62489	0
 7.78	 26.7951	0
 7.79	 25.98288	0
 7.8	 25.1884	0
 7.81	 24.41193	0
 7.82	 23.6536	0
 7.83	 22.91368	0
 7.84	 22.19228	0
 7.85	 21.48961	0
 7.86	 20.80575	0
 7.87	 20.14091	0
 7.88	 19.49513	0
 7.89	 18.86856	0
 7.9	 18.2613	0
 7.91	 17.67338	0
 7.92	 17.10492	0
 7.93	 16.5559	0
 7.94	 16.02643	0
 7.95	 15.51647	0
 7.96	 15.02608	0
 7.97	 14.55521	0
 7.98	 14.10388	0
 7.99	 13.67203	0
 8	 13.25966	0
 8.01	 12.86667	0
 8.02	 12.49301	0
 8.03	 12.13865	0
 8.04	 11.80342	0
 8.05	 11.48726	0
 8.06	 11.19005	0
 8.07	 10.9117	0
 8.08	 10.65202	0
 8.09	 10.41089	0
 8.1	 10.18815	0
 8.11	 9.983663	0
 8.12	 9.797207	0
 8.13	 9.628615	0
 8.14	 9.477694	0
 8.150001	 9.344234	0
 8.16	 9.228037	0
 8.17	 9.128851	0
 8.18	 9.046459	0
 8.190001	 8.98062	0
 8.2	 8.931091	0
 8.21	 8.897602	0
 8.22	 8.879898	0
 8.23	 8.877702	0
 8.24	 8.89074	0
 8.25	 8.918727	0
 8.26	 8.961365	0
 8.27	 9.018363	0
 8.28	 9.089404	0
 8.29	 9.174191	0
 8.3	 9.272409	0
 8.31	 9.383726	0
 8.32	 9.507816	0
 8.33	 9.644363	0
 8.34	 9.793024	0
 8.35	 9.953461	0
 8.36	 10.12531	0
 8.37	 10.30826	0
 8.38	 10.50195	0
 8.39	 10.70602	0
 8.400001	 10.92012	0
 8.41	 11.14387	0
 8.42	 11.37695	0
 8.43	 11.61897	0
 8.440001	 11.86958	0
 8.45	 12.12838	0
 8.46	 12.39506	0
 8.47	 12.66922	0
 8.48	 12.9505	0
 8.49	 13.2385	0
 8.5	 13.53291	0
 8.51	 13.83334	0
 8.52	 14.13941	0
 8.53	 14.45072	0
 8.54	 14.76698	0
 8.55	 15.08779	0
 8.56	 15.41278	0
 8.57	 15.74156	0
 8.58	 16.07383	0
 8.59	 16.4092	0
 8.6	 16.74732	0
 8.61	 17.0878	0
 8.62	 17.43036	0
 8.63	 17.7746	0
 8.64	 18.12021	0
